id,subject,grade,sourceType,sourceId,lessonId,title,text,profileId,voice,localOutputPath,r2ObjectKey,rawInstanceCount,lessonIds,warning
eng6-p2b-opt-00218,english,6,question-option,sofa-f66e0ae2,4,sofa,sofa,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\sofa-f66e0ae2.mp3,audio/tts/assets/en-v1/question-option/sofa-f66e0ae2.mp3,8,4|6|9|24|27|36,
eng6-p2b-opt-00219,english,6,question-option,wardrobe-8d4ac161,4,wardrobe,wardrobe,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\wardrobe-8d4ac161.mp3,audio/tts/assets/en-v1/question-option/wardrobe-8d4ac161.mp3,2,4|24,
eng6-p2b-opt-00220,english,6,question-option,dishwasher-2d2417f5,4,dishwasher,dishwasher,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\dishwasher-2d2417f5.mp3,audio/tts/assets/en-v1/question-option/dishwasher-2d2417f5.mp3,5,4|15|21|33,
eng6-p2b-opt-00221,english,6,question-option,between-a2f199e3,4,between,between,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\between-a2f199e3.mp3,audio/tts/assets/en-v1/question-option/between-a2f199e3.mp3,17,4|5|6|12,
eng6-p2b-opt-00222,english,6,question-option,fridge-664de260,4,fridge,fridge,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\fridge-664de260.mp3,audio/tts/assets/en-v1/question-option/fridge-664de260.mp3,4,4|6|21,
eng6-p2b-opt-00223,english,6,question-option,i-can-use-sofa-in-the-topic-rooms-furniture-and-describing-a-house-0278bb3b,4,"I can use 'sofa' in the topic: rooms, furniture and describing a house.","I can use 'sofa' in the topic: rooms, furniture and describing a house.",en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\i-can-use-sofa-in-the-topic-rooms-furniture-and-describing-a-house-0278bb3b.mp3,audio/tts/assets/en-v1/question-option/i-can-use-sofa-in-the-topic-rooms-furniture-and-describing-a-house-0278bb3b.mp3,1,4,
eng6-p2b-opt-00224,english,6,question-option,sofa-is-not-related-to-this-unit-531e16c7,4,'sofa' is not related to this unit.,'sofa' is not related to this unit.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\sofa-is-not-related-to-this-unit-531e16c7.mp3,audio/tts/assets/en-v1/question-option/sofa-is-not-related-to-this-unit-531e16c7.mp3,1,4,
eng6-p2b-opt-00225,english,6,question-option,sofa-is-always-a-verb-0a8a3e5d,4,'sofa' is always a verb.,'sofa' is always a verb.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\sofa-is-always-a-verb-0a8a3e5d.mp3,audio/tts/assets/en-v1/question-option/sofa-is-always-a-verb-0a8a3e5d.mp3,1,4,
eng6-p2b-opt-00226,english,6,question-option,sofa-is-a-number-only-9d84dd42,4,'sofa' is a number only.,'sofa' is a number only.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\sofa-is-a-number-only-9d84dd42.mp3,audio/tts/assets/en-v1/question-option/sofa-is-a-number-only-9d84dd42.mp3,1,4,
eng6-p2b-opt-00227,english,6,question-option,are-c0b043f9,5,are,are,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\are-c0b043f9.mp3,audio/tts/assets/en-v1/question-option/are-c0b043f9.mp3,54,5|8|14|17|29|32,
eng6-p2b-opt-00228,english,6,question-option,be-788b9f24,5,be,be,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\be-788b9f24.mp3,audio/tts/assets/en-v1/question-option/be-788b9f24.mp3,12,5,
eng6-p2b-opt-00229,english,6,question-option,next-3a015b5c,5,next,next,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\next-3a015b5c.mp3,audio/tts/assets/en-v1/question-option/next-3a015b5c.mp3,6,5,
eng6-p2b-opt-00230,english,6,question-option,on-91a609fc,5,on,on,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\on-91a609fc.mp3,audio/tts/assets/en-v1/question-option/on-91a609fc.mp3,18,5|32,
eng6-p2b-opt-00231,english,6,question-option,under-the-room-16362501,5,under the room,under the room,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\under-the-room-16362501.mp3,audio/tts/assets/en-v1/question-option/under-the-room-16362501.mp3,6,5,
eng6-p2b-opt-00232,english,6,question-option,under-40fe20b1,5,under,under,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\under-40fe20b1.mp3,audio/tts/assets/en-v1/question-option/under-40fe20b1.mp3,6,5,
eng6-p2b-opt-00233,english,6,question-option,in-71986012,5,in,in,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\in-71986012.mp3,audio/tts/assets/en-v1/question-option/in-71986012.mp3,12,5|32,
eng6-p2b-opt-00234,english,6,question-option,television-6d5010e5,6,Television,Television,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\television-6d5010e5.mp3,audio/tts/assets/en-v1/question-option/television-6d5010e5.mp3,4,6|12|21|24,
eng6-p2b-opt-00235,english,6,question-option,our-greener-world-116ebd41,6,Our Greener World,Our Greener World,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\our-greener-world-116ebd41.mp3,audio/tts/assets/en-v1/question-option/our-greener-world-116ebd41.mp3,4,6|12|18|33,
eng6-p2b-opt-00236,english,6,question-option,my-neighbourhood-914d5c26,6,My Neighbourhood,My Neighbourhood,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\my-neighbourhood-914d5c26.mp3,audio/tts/assets/en-v1/question-option/my-neighbourhood-914d5c26.mp3,5,6|12|15|33|36,
eng6-p2b-opt-00237,english,6,question-option,my-house-24eea6cb,6,My House,My House,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\my-house-24eea6cb.mp3,audio/tts/assets/en-v1/question-option/my-house-24eea6cb.mp3,1,6,
eng6-p2b-opt-00238,english,6,question-option,i-played-badminton-a2593ec9,6,I played badminton.,I played badminton.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\i-played-badminton-a2593ec9.mp3,audio/tts/assets/en-v1/question-option/i-played-badminton-a2593ec9.mp3,4,6|24|30,
eng6-p2b-opt-00239,english,6,question-option,because-it-is-funny-85cb173e,6,Because it is funny.,Because it is funny.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\because-it-is-funny-85cb173e.mp3,audio/tts/assets/en-v1/question-option/because-it-is-funny-85cb173e.mp3,4,6|18|21|27,
eng6-p2b-opt-00240,english,6,question-option,the-market-is-noisier-than-the-park-132ee555,6,The market is noisier than the park.,The market is noisier than the park.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\the-market-is-noisier-than-the-park-132ee555.mp3,audio/tts/assets/en-v1/question-option/the-market-is-noisier-than-the-park-132ee555.mp3,5,6|12|18|24|30,
eng6-p2b-opt-00241,english,6,question-option,it-will-be-a-smart-house-f2a46f67,6,It will be a smart house.,It will be a smart house.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\it-will-be-a-smart-house-f2a46f67.mp3,audio/tts/assets/en-v1/question-option/it-will-be-a-smart-house-f2a46f67.mp3,6,6|12|15|18|24|30,
eng6-p2b-opt-00242,english,6,question-option,it-is-on-the-desk-ae55966b,6,It is on the desk.,It is on the desk.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\it-is-on-the-desk-ae55966b.mp3,audio/tts/assets/en-v1/question-option/it-is-on-the-desk-ae55966b.mp3,3,6|12|21,
eng6-p2b-opt-00243,english,6,question-option,yes-they-will-12a590c4,6,"Yes, they will.","Yes, they will.",en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\yes-they-will-12a590c4.mp3,audio/tts/assets/en-v1/question-option/yes-they-will-12a590c4.mp3,5,6|9|15|24|30,
eng6-p2b-opt-00244,english,6,question-option,there-are-five-rooms-f14c0211,6,There are five rooms.,There are five rooms.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\there-are-five-rooms-f14c0211.mp3,audio/tts/assets/en-v1/question-option/there-are-five-rooms-f14c0211.mp3,4,6|9|15|36,
eng6-p2b-opt-00245,english,6,question-option,speak-3a8fffc5,6,speak,speak,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\speak-3a8fffc5.mp3,audio/tts/assets/en-v1/question-option/speak-3a8fffc5.mp3,6,6|15|34|36,
eng6-p2b-opt-00246,english,6,question-option,racket-6436e17f,6,racket,racket,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\racket-6436e17f.mp3,audio/tts/assets/en-v1/question-option/racket-6436e17f.mp3,4,6|22|24|30,
eng6-p2b-opt-00247,english,6,question-option,cave-739b4e34,6,cave,cave,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\cave-739b4e34.mp3,audio/tts/assets/en-v1/question-option/cave-739b4e34.mp3,7,6|13|15|30|36,
eng6-p2b-opt-00248,english,6,question-option,green-be3f89d0,6,green,green,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\green-be3f89d0.mp3,audio/tts/assets/en-v1/question-option/green-be3f89d0.mp3,3,6|31|33,
eng6-p2b-opt-00249,english,6,question-option,smart-tv-ac87827c,6,smart TV,smart TV,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\smart-tv-ac87827c.mp3,audio/tts/assets/en-v1/question-option/smart-tv-ac87827c.mp3,6,6|15|21|27|28,
eng6-p2b-opt-00250,english,6,question-option,relative-afa23ed1,6,relative,relative,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\relative-afa23ed1.mp3,audio/tts/assets/en-v1/question-option/relative-afa23ed1.mp3,3,6|16,
eng6-p2b-opt-00251,english,6,question-option,team-6b5fb2f0,6,team,team,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\team-6b5fb2f0.mp3,audio/tts/assets/en-v1/question-option/team-6b5fb2f0.mp3,3,6|22|33,
eng6-p2b-opt-00252,english,6,question-option,viewer-93f88ffb,6,viewer,viewer,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\viewer-93f88ffb.mp3,audio/tts/assets/en-v1/question-option/viewer-93f88ffb.mp3,5,6|19|21,
eng6-p2b-opt-00253,english,6,question-option,repair-6bf6c058,6,repair,repair,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\repair-6bf6c058.mp3,audio/tts/assets/en-v1/question-option/repair-6bf6c058.mp3,5,6|30|34|36,
eng6-p2b-opt-00254,english,6,question-option,slim-633dad48,6,slim,slim,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\slim-633dad48.mp3,audio/tts/assets/en-v1/question-option/slim-633dad48.mp3,6,6|7|18|24,
eng6-p2b-opt-00255,english,6,question-option,home-robot-28121bba,6,home robot,home robot,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\home-robot-28121bba.mp3,audio/tts/assets/en-v1/question-option/home-robot-28121bba.mp3,5,6|24|34,
eng6-p2b-opt-00256,english,6,question-option,energy-17a15991,6,energy,energy,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\energy-17a15991.mp3,audio/tts/assets/en-v1/question-option/energy-17a15991.mp3,3,6|12|31,
eng6-p2b-opt-00257,english,6,question-option,guard-3294aeea,6,guard,guard,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\guard-3294aeea.mp3,audio/tts/assets/en-v1/question-option/guard-3294aeea.mp3,3,6|34|36,
eng6-p2b-opt-00258,english,6,question-option,noisy-e334f009,6,noisy,noisy,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\noisy-e334f009.mp3,audio/tts/assets/en-v1/question-option/noisy-e334f009.mp3,8,6|10|12|30|33,
eng6-p2b-opt-00259,english,6,question-option,reduce-490a3fa3,6,reduce,reduce,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\reduce-490a3fa3.mp3,audio/tts/assets/en-v1/question-option/reduce-490a3fa3.mp3,6,6|18|31|33,
eng6-p2b-opt-00260,english,6,question-option,volleyball-d0e6949d,6,volleyball,volleyball,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\volleyball-d0e6949d.mp3,audio/tts/assets/en-v1/question-option/volleyball-d0e6949d.mp3,5,6|22|36,
eng6-p2b-opt-00261,english,6,question-option,friendly-e43ebb02,7,friendly,friendly,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\friendly-e43ebb02.mp3,audio/tts/assets/en-v1/question-option/friendly-e43ebb02.mp3,4,7|24,
eng6-p2b-opt-00262,english,6,question-option,clever-b5312c16,7,clever,clever,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\clever-b5312c16.mp3,audio/tts/assets/en-v1/question-option/clever-b5312c16.mp3,4,7|33,
eng6-p2b-opt-00263,english,6,question-option,straight-hair-41002ef5,7,straight hair,straight hair,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\straight-hair-41002ef5.mp3,audio/tts/assets/en-v1/question-option/straight-hair-41002ef5.mp3,6,7|9|18|33,
eng6-p2b-opt-00264,english,6,question-option,kind-9555f04f,7,kind,kind,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\kind-9555f04f.mp3,audio/tts/assets/en-v1/question-option/kind-9555f04f.mp3,2,7|9,
eng6-p2b-opt-00265,english,6,question-option,sporty-408cd118,7,sporty,sporty,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\sporty-408cd118.mp3,audio/tts/assets/en-v1/question-option/sporty-408cd118.mp3,6,7|12|27,
eng6-p2b-opt-00266,english,6,question-option,creative-a9a63354,7,creative,creative,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\creative-a9a63354.mp3,audio/tts/assets/en-v1/question-option/creative-a9a63354.mp3,9,7|9|15|18|27|33,
eng6-p2b-opt-00267,english,6,question-option,shy-e0497289,7,shy,shy,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\shy-e0497289.mp3,audio/tts/assets/en-v1/question-option/shy-e0497289.mp3,3,7|33,
eng6-p2b-opt-00268,english,6,question-option,hard-working-06c36c2e,7,hard-working,hard-working,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\hard-working-06c36c2e.mp3,audio/tts/assets/en-v1/question-option/hard-working-06c36c2e.mp3,4,7|21,
eng6-p2b-opt-00269,english,6,question-option,confident-3ec96a73,7,confident,confident,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\confident-3ec96a73.mp3,audio/tts/assets/en-v1/question-option/confident-3ec96a73.mp3,6,7|9|15|30,
eng6-p2b-opt-00270,english,6,question-option,curly-hair-37405476,7,curly hair,curly hair,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\curly-hair-37405476.mp3,audio/tts/assets/en-v1/question-option/curly-hair-37405476.mp3,9,7|9|15|27|30|36,
eng6-p2b-opt-00271,english,6,question-option,funny-is-not-related-to-this-unit-66c181c8,7,'funny' is not related to this unit.,'funny' is not related to this unit.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\funny-is-not-related-to-this-unit-66c181c8.mp3,audio/tts/assets/en-v1/question-option/funny-is-not-related-to-this-unit-66c181c8.mp3,1,7,
eng6-p2b-opt-00272,english,6,question-option,funny-is-a-number-only-ca07cb43,7,'funny' is a number only.,'funny' is a number only.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\funny-is-a-number-only-ca07cb43.mp3,audio/tts/assets/en-v1/question-option/funny-is-a-number-only-ca07cb43.mp3,1,7,
eng6-p2b-opt-00273,english,6,question-option,funny-is-always-a-verb-78ecf0b0,7,'funny' is always a verb.,'funny' is always a verb.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\funny-is-always-a-verb-78ecf0b0.mp3,audio/tts/assets/en-v1/question-option/funny-is-always-a-verb-78ecf0b0.mp3,1,7,
eng6-p2b-opt-00274,english,6,question-option,i-can-use-funny-in-the-topic-appearance-personality-and-friendship-ede4d0a5,7,"I can use 'funny' in the topic: appearance, personality and friendship.","I can use 'funny' in the topic: appearance, personality and friendship.",en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\i-can-use-funny-in-the-topic-appearance-personality-and-friendship-ede4d0a5.mp3,audio/tts/assets/en-v1/question-option/i-can-use-funny-in-the-topic-appearance-personality-and-friendship-ede4d0a5.mp3,1,7,
eng6-p2b-opt-00275,english,6,question-option,play-3e03a5e7,8,play,play,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\play-3e03a5e7.mp3,audio/tts/assets/en-v1/question-option/play-3e03a5e7.mp3,12,8|23,
eng6-p2b-opt-00276,english,6,question-option,is-playing-431b9c57,8,is playing,is playing,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\is-playing-431b9c57.mp3,audio/tts/assets/en-v1/question-option/is-playing-431b9c57.mp3,6,8,
eng6-p2b-opt-00277,english,6,question-option,played-df630266,8,played,played,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\played-df630266.mp3,audio/tts/assets/en-v1/question-option/played-df630266.mp3,12,8|23,
eng6-p2b-opt-00278,english,6,question-option,plays-33bda7fc,8,plays,plays,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\plays-33bda7fc.mp3,audio/tts/assets/en-v1/question-option/plays-33bda7fc.mp3,12,8|23,
eng6-p2b-opt-00279,english,6,question-option,are-having-f6733736,8,are having,are having,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\are-having-f6733736.mp3,audio/tts/assets/en-v1/question-option/are-having-f6733736.mp3,6,8,
eng6-p2b-opt-00280,english,6,question-option,is-having-3b7fec1e,8,is having,is having,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-option\is-having-3b7fec1e.mp3,audio/tts/assets/en-v1/question-option/is-having-3b7fec1e.mp3,6,8,
